time         game_state
1            1111111111111111111111111111111111111111111111111110011111011110        0    
2            1111111111111111111111111111111111111111111111111110111111011110        0    
3            1111111111111111111111111111111111111111111111111110111111011110        0    
4            1111111111111111111111111111111111111111111111111111011111110010        0    
5            1111111111111111111111111111111111111111111111111111011111110010        0    
6            1111111111111111111111111111111111111111111111111111111111110010        0    
7            1111111111111111111111111111111111111111111111111000011110110010        0    
8            1111111111111111111111111111111111111111111111111000011110110010        0    
9            1111111111111111111111111111111111111111111111111000111111110010        0    
10           1111111111111111111111111111111111111111111111111000111101110010        0    
11           1111111111111111111111111111111111111111111111111000111101110010        0    
12           1111111111111111111111111111111111111111111111111000111111110010        0    
13           1111111111111111111111111111111111111111111111111000111111011110        0    
14           1111111111111111111111111111111111111111111111111000111101011110        0    
15           1111111111111111111111111111111111111111111111111000011100011110        3    
16           1111111111111111111111111111111111111111111111111000001110011110        3    
17           1111111111111111111111111111111111111111111111111111101111011110        3    
18           1111111111111111111111111111111111111111111111111111101111011110        3    
19           1111111111111111111111111111111111111101110011011111101111011110        0    
20           1111111111111111111111111111111111111101110011011111001111011010        0    
21           1111111111111111111111111111111111111101110011011111001111011010        0    
22           1111111111111111111111111111111111111101111011011110101111011010        0    
23           1111111111111111111111111111111111111101110011011110001111010110        4    
24           1111111111111111111111111111111111111101110011011111001111010110        4    
25           1111111111111111111111111111111111111111111111111111001111010110        0    
26           1111111111111111111111111111111111111111111111111111001111010110        0    
27           1111111111111111111111111111111111111111111111111111001011010110        0    
28           1111111111111111111111111111111111111111111111111111001011010010        0    
29           1111111111111111111111111111111111111111111111111111001011010010        0    
30           1111111111111111111111111111111111111111111111111111101110010010        0    
31           1111111111111111111111111111111111111111111111111111001111010010        0    
32           1111111111111111111111111111111111111111111111111111001101010010        0    
33           1111111111111111111111111111111111111111111111111111101110010010        3    
34           1111111111111111111111111111111111111111111111111111101110010010        3    
35           110111011011111111101110010010          0    
36           110111010011111011001110010010          0    
37           110111010011111100001110010010          0    
38           110111111011111100101110011110          0    
39           110111111011111101101110011110          2    
40           1110111110011111101101110011110         2    
41           1110111110011111110101110011110         2    
42           1110111110011111110101110011110         0    
43           1110111101011111110101111011110         0    
44           1110111101011111110101111011110         0    
45           1110111100011111110010100011110         0    
46           1110111100011111110010110011110         0    
47           1111011100011111111110111011110         0    
48           1111011100011111111111001011110         0    
49           1111101100011111111011010011110         0    
50           1111101100011111111011010011110         0    
51           1111101101010111111011011011110         0    
52           1111101101010111111011111011110         0    
53           1111101110010111110111100011110         0    
54           1111101110010111110111110011110         0    
55           1111101111010111110011111011110         0    
56           1111101111010111110010101011110         0    
57           1111110100010111111110101011110         0    
58           1111110100010111111110111011110         0    
59           1111111111111111111111111111111110111110101010111111010111010010        0    
60           1111111111111111111111111111111110111110101010111111010101010010        0    
61           1111111111111111111111111111111110111011001010111110110101010010        0    
62           1111111111111111111111111111111110111011001010111110110111010010        0    
63           1111111111111111111111111111111110110111101011111110110111010110        0    
64           1111111111111111111111111111111110110111101011111110111101010110        0    
65           1111111111111111111111111111111110110111100011111110111101010110        0    
66           1111111111111111111111111111111110110111100011111110111111010110        0    
67           1111111111111111111111111111111110110101111011111110111111011010        0    
68           1111111111111111111111111111111110110101111011111110111101011010        0    
69           1111111111111111111111111111111110110001110011111110111101011010        0    
70           1111111111111111111111111111111110110001110011111110111111011010        0    
71           1111111111111111111111111111111110111111110100111110110110011010        0    
72           1111111111111111111111111111111110111111111100111110110111011010        0    
73           1111111111111111111111111111111110111111111100111110110111011010        0    
74           1111111111111111111111111111111110111111000100111110111010011010        0    
75           1111111111111111111111111111111110111111000100111110111100011010        0    
76           1111111111111111111111111111111110101111001100111110111100011110        0    
77           1111111111111111111111111111111110101111001100111110111110011110        0    
78           1111111111111111111111111111111110111111010101111110111110011110        0    
79           1111111111111111111111111111111110111111010101111110111000011110        0    
80           1111111111111111111111111111111110101111011101111110111000110010        0    
81           1111111111111111111111111111111110101111011101111110111010110010        0    
82           1111111111111111111111111111111110101111100101111111111010110010        0    
83           1111111111111111111111111111111110101111100101111111111100110010        0    
84           1111111111111111111111111111111110110110100101111111111100110110        0    
85           1111111111111111111111111111111110110110100101111111111110110110        0    
86           1111111111111111111111111111111110110110100101111110111000110110        0    
87           1111111111111111111111111111111110111111100101111110111000111010        0    
88           1111111111111111111111111111111110111111100101111110111010111010        0    
89           1111111111111111111111111111111110111111100101111110111011111010        0    
90           1111111111111111111111111111111110111111100101111110111101111010        0    
91           1111111111111111111111111111111111000110100101111110111110111010        0    
92           1111111111111111111111111111111111000110100101111110111110111010        0    
93           1111111111111111111111111111111111000110100110111110111011111010        0    
94           1111111111111111111111111111111111001111100110111111111011110110        4    
95           1111111111111111111111111111111111111111111111111111111011110110        0    
96           1111111111111111111111111111111111111111111111111111111111110110        1    
97           1111111111111111111111111111111111111111111111111110111111110010        1    
98           1111111111111111111111111111111111111111111111111110111011110010        2    
99           1111111111111111111111111111111111011110100110111110111011110010        0    
100          1111111111111111111111111111111111011111101110111111111100110010        0    
101          1111111111111111111111111111111111011111110110111111111111110010        1    
102          1111111111111111111111111111111111011110111110111110111110110010        1    
103          1111111111111111111111111111111111111111111110011110111110110010        0    
104          1111111111111111111111111111111111111111111110011111111110110010        0    
105          1111111111111111111111111111111111111111111110011111111110110010        0    
106          1111111111111111111111111111111111111111111110111110111110110110        0    
107          1111111111111111111111111111111111111111111110111011111110110110        4    
108          1111111111111111111111111111111111111111111111111011111110110110        0    
109          1111111111111111111111111111111111111111111111111011111110111010        0    
110          1111111111111111111111111111111111111111111111111011111110111010        1    
111          1111111111111111111111111111111111111111111110111011111110111010        0    
112          1111111111111111111111111111111111111111111110111010111110111110        0    
113          1111111111111111111111111111111111111111110110111001111110111110        0    
114          1111111111111111111111111111111111111111111111011000111110110010        2    
115          1111111111111111111111111111111111101111001111111000111110110010        0    
116          1111111111111111111111111111111111111111010111111000111110110010        0    
117          1111111111111111111111111111111111111111010111111000111110110011        4    
118          1111111111111111111111111111111111111111111111111000111110110011        0    
119          1111111111111111111111111111111111111111111111111000111110110111        0    
120          1111111111111111111111111111111111111111111111111000111110110111        0    
121          1111111111111111111111111111111111111111111111111000111110110111        3    
122          1111111111111111111111111111111111101011010111111000111110110111        0    
123          1111111111111111111111111111111111111110010111111000111110110111        0    
124          1111111111111111111111111111111111111110010111111001111110110111        0    
125          1111111111111111111111111111111111111111111111111111111110110111        0    
126          1111111111111111111111111111111111111111111111111111111110110111        4    
127          1111111111111111111111111111111111111111111111111111111110110111        4    
128          1111111111111111111111111111111111111111111111111111111110110111        4    
129          1111111111111111111111111111111111111111111111111111111110110111        0    
130          1111111111111111111111111111111111111111111111111111111110110111        0    
131          1111111111111111111111111111111111111111111111111111111110110111        0    
