time         game_state
1            1111111111111111111111111111111111111111111111111110011111011110        0    
2            1111111111111111111111111111111111111111111111111110111111011110        0    
3            1111111111111111111111111111111111111111111111111110111111011110        0    
4            1111111111111111111111111111111111111111111111111111011111110010        0    
5            1111111111111111111111111111111111111111111111111111011111110010        0    
6            1111111111111111111111111111111111111111111111111111111111110010        0    
7            1111111111111111111111111111111111111111111111111111111111110010        0    
8            1111111111111111111111111111111111111111111111111000011110110010        0    
9            1111111111111111111111111111111111111111111111111000011110110010        0    
10           1111111111111111111111111111111111111111111111111000111111110010        3    
11           1111111111111111111111111111111111111111111111111000111101110010        3    
12           1111111111111111111111111111111111111111111111111000111101110010        3    
13           1111111111111111111111111111111111111111111111111000111111110010        3    
14           1111111111111111111111111111111110110101110011111000111111110010        0    
15           1111111111111111111111111111111110110101111011011000111111011110        0    
16           1111111111111111111111111111111110110101111011011001111111011110        0    
17           1111111111111111111111111111111110110101110011011001011110011110        0    
18           1111111111111111111111111111111110110101110011011010011110011110        0    
19           1111111111111111111111111111111111111101110011011111111011011110        0    
20           1111111111111111111111111111111111111101110011011111111011011110        2    
21           1111111111111111111111111111111111111101100011111111111011011110        0    
22           1111111111111111111111111111111111111101100011111111011011011010        0    
23           1111111111111111111111111111111111111101100011111111011111011010        0    
24           1111111111111111111111111111111111111101101011111111111111011010        0    
25           1111111111111111111111111111111111111101101011111111111111011010        0    
26           1111111111111111111111111111111111111101110011111111011111010110        0    
27           1111111111111111111111111111111111111101110011111111011011010110        0    
28           111101111011111111011011010110          0    
29           111101111011111111011011010110          0    
30           111110110011111111011011010010          0    
31           111110110011111110011011010010          0    
32           111110111011111110111110010010          0    
33           111110111011111111111110010010          0    
34           111111011011111111011111010010          0    
35           111111011011111111011111010010          0    
36           110111111011111111111110010010          0    
37           110111101011111111111110010010          0    
38           110110000011111110011111010010          0    
39           110110000011111110011111010010          0    
40           110111111011111110111100010010          0    
41           110111111011111110111110010010          0    
42           110111110011111110111111010010          0    
43           110111110011111110110001010010          0    
44           110111101011111110110010010010          0    
45           110111101011111110110010010010          0    
46           111101100011111110110011010010          0    
47           111101100011111110110111010010          0    
48           111001100011111111110100010010          0    
49           111001100011111111110110010010          0    
50           111101100011111111110111010010          0    
51           111101100011111111111101010010          0    
52           111101101010111111111101010110          0    
53           111101101010111111111111010110          0    
54           111111110010111111111111010110          0    
55           111111110010111111111101010110          0    
56           111111111010111110111101011010          0    
57           111111111010111110111111011010          0    
58           1111110000010111110111111011010         0    
59           1111110000010111110110101011010         0    
60           1111110001010111111110110011010         0    
61           1111110001010111111110110011010         0    
62           1111010101010111111110111011010         0    
63           1111010101010111111110111011010         0    
64           1111111001010111110111100011010         0    
65           1111111001010111110111110011010         0    
66           1111111100011111110111110011110         0    
67           1111111100011111110111000011110         0    
68           1111111111111111111111111111111111111111111011011110111000011110        0    
69           1111111111111111111111111111111111111111111011011111111000011110        0    
70           1111111111111111111111111111111111111111110011111111111000110010        0    
71           1111111111111111111111111111111111111111110011111110111000110010        0    
72           1111111111111111111111111111111111111111110011111110111000110010        0    
73           1111111111111111111111111111111111111111110011111011111000110010        0    
74           1111111111111111111111111111111111111111111100011011111000110110        4    
75           1111111111111111111111111111111111111111111111111011111000110110        0    
76           1111111111111111111111111111111111111111111111111011111110110110        0    
77           1111111111111111111111111111111111111111111111111011111100111010        1    
78           1111111111111111111111111111111111111111111100111011111100111010        0    
79           1111111111111111111111111111111111111111110100111010111101111010        0    
80           1111111111111111111111111111111111111111111101011011111110111010        0    
81           1111111111111111111111111111111111111111110101011010111111111010        2    
82           1111111111111111111111111111111110111111100101111010111111111010        0    
83           1111111111111111111111111111111110111111100101111010111111110110        0    
84           1111111111111111111111111111111110111111100101111010111011110111        0    
85           1111111111111111111111111111111110111111100101111011111011110111        1    
86           1111111111111111111111111111111111111111110101011011111011110111        0    
87           1111111111111111111111111111111111111111110101011111111011110111        0    
88           1111111111111111111111111111111111111111110101011111111011110111        0    
89           1111111111111111111111111111111111111111110101011111111011110011        0    
90           1111111111111111111111111111111111111111110101011111111011110011        0    
91           1111111111111111111111111111111111111111111111111111111011110011        0    
92           1111111111111111111111111111111111111111111111111111111111110011        0    
93           1111111111111111111111111111111111111111111111111111111111110011        0    
94           1111111111111111111111111111111111111111111111111111111011110011        0    
95           1111111111111111111111111111111111111111111111111111111011110011        0    
96           1111111111111111111111111111111111111111111111111111111100110011        0    
97           1111111111111111111111111111111111111111111111111111111110110011        0    
98           1111111111111111111111111111111111111111111111111111111100110011        0    
99           1111111111111111111111111111111111111111111111111111111110110011        0    
100          1111111111111111111111111111111111111111111111111111111111110011        0    
101          1111111111111111111111111111111111111111111111111111111101110011        0    
102          1111111111111111111111111111111111111111111111111111111111110011        0    
103          1111111111111111111111111111111111111111111111111111111101110011        0    
104          1111111111111111111111111111111111111111111111111111111110110011        0    
105          1111111111111111111111111111111111111111111111111111111110110011        0    
106          1111111111111111111111111111111111111111111111111111111110110011        3    
107          1111111010100011111111110110011         0    
108          1111111010100011111111110110011         0    
109          1111111011100011111111110011111         0    
110          1111111011100011111111110011111         0    
111          1111111011100011011111110011111         2    
112          1111111001100111011111110011111         0    
113          1111111001100111011111110011111         0    
114          1111111110011111011111110011111         0    
115          1111111110011111011111110011111         0    
116          1111111110011111011111110011111         0    
117          1111111011011111011111110011011         3    
118          1111111011011111011111110011011         0    
119          1111111011011111011111110011011         0    
120          1111111011011111011111110011011         0    
121          1111111110011111111111110011011         0    
122          1111111111111111111111111111111111111111111111111111111110011011        0    
123          1111111111111111111111111111111111111111111111111111111110011011        0    
124          1111111111111111111111111111111111111111111111111111111110011011        0    
125          1111111111111111111111111111111111111111111111111111111110010111        0    
126          1111111111111111111111111111111111111111111111111111111110010111        0    
127          1111111111111111111111111111111111111111111111111111111110010111        3    
128          1111111111011111111111110010111         0    
129          1111011110011111101111110010111         0    
130          1111011110011111101111110010111         0    
131          1111011110011111111111110010111         0    
132          1111111111111111111111111111111111111111111111111111111110010011        0    
133          1111111111111111111111111111111111111111111111111111111110010011        0    
134          1111111111111111111111111111111111111111111111111111111110010011        0    
135          1111111111111111111111111111111111111111111111111110011110010011        0    
136          1111111111111111111111111111111111111111111111111110011110010011        0    
137          1111111111111111111111111111111111111111111111111110011110010011        0    
138          1111111111111111111111111111111111111111111111111110111110011111        0    
139          1111111111111111111111111111111111111111111111111110111110011111        0    
140          1111111111111111111111111111111111111111111111111110111110011111        0    
141          1111111111111111111111111111111111111111111111111110111111011111        0    
142          1111111111111111111111111111111111111111111111111110011111011111        0    
143          1111111111111111111111111111111111111111111111111110001111011111        0    
144          1111111111111111111111111111111111111111111111111110001111011111        0    
145          1111111111111111111111111111111111111111111111111110001111011111        0    
